user_id,product_id,action,timestamp
1998,29,purchase,2026-03-23 15:53:08.855285
2367,147,add_to_cart,2026-03-23 15:53:31.855285
849,177,view,2026-03-23 15:53:45.855285
2990,132,view,2026-03-23 15:53:45.855285
849,177,add_to_cart,2026-03-23 15:54:22.855285
2990,132,click,2026-03-23 15:54:26.855285
2990,132,add_to_cart,2026-03-23 15:55:47.855285
348,28,purchase,2026-03-23 15:56:07.855285
849,177,purchase,2026-03-23 15:56:22.855285
2367,147,purchase,2026-03-23 15:56:31.855285
2494,168,purchase,2026-03-23 15:56:37.855285
137,53,rating,2026-03-23 15:56:43.855285
2074,99,search,2026-03-23 15:57:45.855285
1545,154,view,2026-03-23 16:01:45.855285
1448,152,view,2026-03-23 16:01:45.855285
1448,152,click,2026-03-23 16:02:27.855285
1545,154,click,2026-03-23 16:02:28.855285
1448,152,add_to_cart,2026-03-23 16:03:01.855285
1545,154,add_to_cart,2026-03-23 16:03:23.855285
1408,152,comment,2026-03-23 16:04:19.855285
2990,132,purchase,2026-03-23 16:04:47.855285
1545,154,purchase,2026-03-23 16:05:23.855285
849,68,comment,2026-03-23 16:06:25.855285
1164,27,view,2026-03-23 16:07:45.855285
1164,27,click,2026-03-23 16:08:00.855285
1448,152,purchase,2026-03-23 16:09:01.855285
137,53,comment,2026-03-23 16:14:43.855285
1545,9,view,2026-03-23 16:14:45.855285
1545,9,click,2026-03-23 16:15:19.855285
2679,98,rating,2026-03-23 16:20:01.855285
2190,56,search,2026-03-23 16:20:45.855285
1057,137,view,2026-03-23 16:23:45.855285
2526,178,view,2026-03-23 16:23:45.855285
1057,137,click,2026-03-23 16:24:08.855285
2526,178,click,2026-03-23 16:24:09.855285
2526,178,add_to_cart,2026-03-23 16:24:50.855285
2526,178,purchase,2026-03-23 16:26:50.855285
2679,98,comment,2026-03-23 16:27:01.855285
2750,116,view,2026-03-23 16:27:45.855285
2750,116,wishlist,2026-03-23 16:27:55.855285
1203,156,search,2026-03-23 16:33:45.855285
1203,156,click,2026-03-23 16:33:58.855285
1077,129,view,2026-03-23 16:34:45.855285
480,84,view,2026-03-23 16:34:45.855285
2139,14,view,2026-03-23 16:34:45.855285
2139,14,click,2026-03-23 16:35:21.855285
480,84,click,2026-03-23 16:35:27.855285
440,162,view,2026-03-23 16:35:45.855285
462,97,view,2026-03-23 16:35:45.855285
440,162,click,2026-03-23 16:36:12.855285
462,97,click,2026-03-23 16:36:12.855285
67,27,rating,2026-03-23 16:36:20.855285
480,84,add_to_cart,2026-03-23 16:36:33.855285
462,97,add_to_cart,2026-03-23 16:36:44.855285
1246,50,search,2026-03-23 16:36:45.855285
1246,50,click,2026-03-23 16:37:02.855285
1460,67,view,2026-03-23 16:37:45.855285
1565,111,view,2026-03-23 16:37:45.855285
1996,104,view,2026-03-23 16:37:45.855285
1460,67,click,2026-03-23 16:37:58.855285
1996,104,click,2026-03-23 16:38:09.855285
1565,111,add_to_cart,2026-03-23 16:38:27.855285
457,98,view,2026-03-23 16:40:45.855285
457,98,wishlist,2026-03-23 16:41:12.855285
1699,83,view,2026-03-23 16:41:45.855285
1699,83,click,2026-03-23 16:42:35.855285
462,97,purchase,2026-03-23 16:42:44.855285
1565,111,purchase,2026-03-23 16:43:27.855285
2570,111,view,2026-03-23 16:43:45.855285
2828,15,view,2026-03-23 16:43:45.855285
2197,126,view,2026-03-23 16:43:45.855285
1699,83,add_to_cart,2026-03-23 16:43:49.855285
2570,111,wishlist,2026-03-23 16:44:04.855285
2828,15,click,2026-03-23 16:44:12.855285
2197,126,click,2026-03-23 16:44:18.855285
67,27,comment,2026-03-23 16:44:20.855285
480,84,purchase,2026-03-23 16:44:33.855285
1386,143,view,2026-03-23 16:45:45.855285
1386,143,wishlist,2026-03-23 16:45:55.855285
2992,100,view,2026-03-23 16:47:45.855285
2992,100,wishlist,2026-03-23 16:47:59.855285
1699,83,purchase,2026-03-23 16:51:49.855285
1470,69,view,2026-03-23 16:53:45.855285
1470,69,click,2026-03-23 16:54:34.855285
1470,69,add_to_cart,2026-03-23 16:55:45.855285
617,142,search,2026-03-23 16:55:45.855285
617,142,click,2026-03-23 16:56:03.855285
1823,58,search,2026-03-23 16:58:45.855285
1660,23,rating,2026-03-23 16:58:46.855285
1823,58,click,2026-03-23 16:59:01.855285
1470,69,purchase,2026-03-23 16:59:45.855285
811,159,rating,2026-03-23 17:00:35.855285
2200,167,search,2026-03-23 17:03:45.855285
289,148,view,2026-03-23 17:03:45.855285
289,148,click,2026-03-23 17:04:04.855285
2205,92,view,2026-03-23 17:11:45.855285
2353,99,view,2026-03-23 17:11:45.855285
1660,23,comment,2026-03-23 17:11:46.855285
2205,92,add_to_cart,2026-03-23 17:12:24.855285
811,159,comment,2026-03-23 17:12:35.855285
2353,99,add_to_cart,2026-03-23 17:12:40.855285
1211,18,view,2026-03-23 17:13:45.855285
1211,18,wishlist,2026-03-23 17:14:06.855285
2205,92,purchase,2026-03-23 17:14:24.855285
2353,99,purchase,2026-03-23 17:14:40.855285
2551,38,view,2026-03-23 17:14:45.855285
2551,38,click,2026-03-23 17:15:15.855285
2551,38,add_to_cart,2026-03-23 17:15:56.855285
1466,113,view,2026-03-23 17:19:45.855285
1466,113,wishlist,2026-03-23 17:19:57.855285
2551,38,purchase,2026-03-23 17:21:56.855285
1357,86,view,2026-03-23 17:22:45.855285
1357,86,click,2026-03-23 17:23:10.855285
1007,5,view,2026-03-23 17:23:45.855285
1007,5,click,2026-03-23 17:24:13.855285
2423,155,view,2026-03-23 17:24:45.855285
2423,155,wishlist,2026-03-23 17:24:56.855285
1007,5,add_to_cart,2026-03-23 17:25:01.855285
505,179,search,2026-03-23 17:25:45.855285
505,179,click,2026-03-23 17:25:54.855285
1836,167,view,2026-03-23 17:26:45.855285
1836,167,wishlist,2026-03-23 17:27:08.855285
2657,21,search,2026-03-23 17:28:45.855285
2616,118,rating,2026-03-23 17:28:45.855285
2419,197,view,2026-03-23 17:28:45.855285
2657,21,click,2026-03-23 17:28:54.855285
2419,197,add_to_cart,2026-03-23 17:29:18.855285
1539,44,view,2026-03-23 17:29:45.855285
2928,17,view,2026-03-23 17:29:45.855285
1539,44,click,2026-03-23 17:30:21.855285
2928,17,add_to_cart,2026-03-23 17:30:23.855285
1539,44,add_to_cart,2026-03-23 17:30:55.855285
2419,197,purchase,2026-03-23 17:31:18.855285
2629,167,view,2026-03-23 17:32:45.855285
1539,44,purchase,2026-03-23 17:32:55.855285
1007,5,purchase,2026-03-23 17:33:01.855285
2629,167,click,2026-03-23 17:33:03.855285
2928,17,purchase,2026-03-23 17:33:23.855285
2195,144,view,2026-03-23 17:34:45.855285
2195,144,add_to_cart,2026-03-23 17:35:25.855285
2114,182,rating,2026-03-23 17:36:18.855285
13,159,rating,2026-03-23 17:36:25.855285
2616,118,comment,2026-03-23 17:36:45.855285
623,28,view,2026-03-23 17:36:45.855285
2906,139,view,2026-03-23 17:36:45.855285
2906,139,wishlist,2026-03-23 17:36:56.855285
623,28,click,2026-03-23 17:37:06.855285
1595,155,view,2026-03-23 17:38:45.855285
1595,155,wishlist,2026-03-23 17:39:15.855285
2195,144,purchase,2026-03-23 17:39:25.855285
1631,173,rating,2026-03-23 17:43:22.855285
81,47,search,2026-03-23 17:43:45.855285
81,47,click,2026-03-23 17:43:58.855285
2114,182,comment,2026-03-23 17:44:18.855285
2189,81,view,2026-03-23 17:44:45.855285
2189,81,click,2026-03-23 17:45:11.855285
2189,81,add_to_cart,2026-03-23 17:46:02.855285
2088,141,rating,2026-03-23 17:47:28.855285
1631,173,comment,2026-03-23 17:50:22.855285
2189,81,purchase,2026-03-23 17:51:02.855285
379,67,rating,2026-03-23 17:51:11.855285
2870,97,rating,2026-03-23 17:53:23.855285
13,159,comment,2026-03-23 17:55:25.855285
1226,158,rating,2026-03-23 17:56:38.855285
346,125,rating,2026-03-23 17:57:04.855285
2088,141,comment,2026-03-23 17:58:28.855285
2478,175,rating,2026-03-23 17:59:43.855285
2747,103,search,2026-03-23 18:00:45.855285
379,67,comment,2026-03-23 18:02:11.855285
2870,97,comment,2026-03-23 18:02:23.855285
303,43,view,2026-03-23 18:03:45.855285
303,43,wishlist,2026-03-23 18:04:08.855285
970,39,rating,2026-03-23 18:04:59.855285
929,147,search,2026-03-23 18:06:45.855285
929,147,click,2026-03-23 18:07:00.855285
2478,175,comment,2026-03-23 18:07:43.855285
1793,141,view,2026-03-23 18:07:45.855285
346,125,comment,2026-03-23 18:08:04.855285
1793,141,add_to_cart,2026-03-23 18:08:26.855285
520,36,view,2026-03-23 18:08:45.855285
1793,141,purchase,2026-03-23 18:09:26.855285
1226,158,comment,2026-03-23 18:10:38.855285
1732,171,view,2026-03-23 18:14:45.855285
1732,171,add_to_cart,2026-03-23 18:15:34.855285
1732,171,purchase,2026-03-23 18:17:34.855285
2388,178,view,2026-03-23 18:17:45.855285
78,91,rating,2026-03-23 18:17:53.855285
2388,178,click,2026-03-23 18:18:24.855285
2388,178,add_to_cart,2026-03-23 18:19:25.855285
370,108,view,2026-03-23 18:20:45.855285
370,108,click,2026-03-23 18:21:06.855285
2642,172,view,2026-03-23 18:21:45.855285
970,39,comment,2026-03-23 18:21:59.855285
2642,172,click,2026-03-23 18:22:18.855285
451,104,view,2026-03-23 18:22:45.855285
451,104,wishlist,2026-03-23 18:23:05.855285
1324,193,view,2026-03-23 18:23:45.855285
1324,193,click,2026-03-23 18:24:04.855285
1965,185,view,2026-03-23 18:24:45.855285
1965,185,add_to_cart,2026-03-23 18:25:16.855285
1965,185,purchase,2026-03-23 18:26:16.855285
1614,1,view,2026-03-23 18:26:45.855285
1614,1,add_to_cart,2026-03-23 18:27:27.855285
913,176,view,2026-03-23 18:27:45.855285
913,176,click,2026-03-23 18:28:23.855285
2388,178,purchase,2026-03-23 18:28:25.855285
1614,1,purchase,2026-03-23 18:29:27.855285
215,95,rating,2026-03-23 18:30:35.855285
2433,114,view,2026-03-23 18:32:45.855285
2433,114,wishlist,2026-03-23 18:33:12.855285
294,101,view,2026-03-23 18:33:45.855285
1031,145,view,2026-03-23 18:33:45.855285
294,101,click,2026-03-23 18:34:00.855285
1031,145,click,2026-03-23 18:34:08.855285
1898,78,search,2026-03-23 18:34:45.855285
78,91,comment,2026-03-23 18:34:53.855285
1898,78,click,2026-03-23 18:35:05.855285
2306,107,search,2026-03-23 18:35:45.855285
2306,107,click,2026-03-23 18:36:03.855285
591,74,rating,2026-03-23 18:37:22.855285
2709,70,view,2026-03-23 18:37:45.855285
425,58,search,2026-03-23 18:37:45.855285
425,58,click,2026-03-23 18:37:52.855285
2709,70,add_to_cart,2026-03-23 18:38:15.855285
1835,98,search,2026-03-23 18:38:45.855285
1835,98,click,2026-03-23 18:38:51.855285
1880,80,view,2026-03-23 18:39:45.855285
239,130,view,2026-03-23 18:39:45.855285
239,130,wishlist,2026-03-23 18:40:00.855285
1880,80,click,2026-03-23 18:40:34.855285
152,22,view,2026-03-23 18:40:45.855285
2709,70,purchase,2026-03-23 18:41:15.855285
152,22,click,2026-03-23 18:41:16.855285
1880,80,add_to_cart,2026-03-23 18:41:20.855285
591,74,comment,2026-03-23 18:42:22.855285
1638,185,view,2026-03-23 18:43:45.855285
1638,185,click,2026-03-23 18:44:15.855285
215,95,comment,2026-03-23 18:46:35.855285
2662,116,view,2026-03-23 18:48:45.855285
1880,80,purchase,2026-03-23 18:49:20.855285
2711,34,rating,2026-03-23 18:50:36.855285
1812,149,view,2026-03-23 18:52:45.855285
273,49,view,2026-03-23 18:52:45.855285
273,49,click,2026-03-23 18:53:27.855285
1812,149,add_to_cart,2026-03-23 18:53:28.855285
2208,181,search,2026-03-23 18:53:45.855285
2208,181,click,2026-03-23 18:54:04.855285
273,49,add_to_cart,2026-03-23 18:54:36.855285
1812,149,purchase,2026-03-23 18:57:28.855285
1592,168,view,2026-03-23 18:58:45.855285
1592,168,click,2026-03-23 18:59:16.855285
273,49,purchase,2026-03-23 19:01:36.855285
542,150,view,2026-03-23 19:02:45.855285
1930,180,view,2026-03-23 19:02:45.855285
542,150,wishlist,2026-03-23 19:03:03.855285
1930,180,wishlist,2026-03-23 19:03:08.855285
861,111,view,2026-03-23 19:03:45.855285
861,111,click,2026-03-23 19:04:15.855285
2711,34,comment,2026-03-23 19:04:36.855285
1207,197,view,2026-03-23 19:05:45.855285
1207,197,click,2026-03-23 19:06:08.855285
2033,74,view,2026-03-23 19:06:45.855285
2033,74,add_to_cart,2026-03-23 19:07:22.855285
1,168,view,2026-03-23 19:08:45.855285
1,168,wishlist,2026-03-23 19:09:09.855285
1504,156,view,2026-03-23 19:09:45.855285
1504,156,click,2026-03-23 19:09:56.855285
2033,74,purchase,2026-03-23 19:10:22.855285
1175,4,view,2026-03-23 19:10:45.855285
1175,4,add_to_cart,2026-03-23 19:11:21.855285
2374,56,rating,2026-03-23 19:11:45.855285
90,165,view,2026-03-23 19:12:45.855285
90,165,add_to_cart,2026-03-23 19:13:21.855285
1175,4,purchase,2026-03-23 19:15:21.855285
1671,121,search,2026-03-23 19:15:45.855285
1671,121,click,2026-03-23 19:15:58.855285
90,165,purchase,2026-03-23 19:16:21.855285
778,129,view,2026-03-23 19:20:45.855285
778,129,click,2026-03-23 19:21:07.855285
2114,8,rating,2026-03-23 19:21:36.855285
778,129,add_to_cart,2026-03-23 19:21:38.855285
1137,28,search,2026-03-23 19:21:45.855285
2304,171,search,2026-03-23 19:22:45.855285
930,65,view,2026-03-23 19:22:45.855285
930,65,click,2026-03-23 19:22:55.855285
1945,85,view,2026-03-23 19:23:45.855285
1512,198,search,2026-03-23 19:25:45.855285
2374,56,comment,2026-03-23 19:25:45.855285
2143,99,view,2026-03-23 19:26:45.855285
2143,99,click,2026-03-23 19:27:01.855285
778,129,purchase,2026-03-23 19:28:38.855285
650,165,view,2026-03-23 19:29:45.855285
650,165,click,2026-03-23 19:30:03.855285
1867,56,view,2026-03-23 19:31:45.855285
1387,75,rating,2026-03-23 19:32:31.855285
1867,56,click,2026-03-23 19:32:35.855285
1867,56,add_to_cart,2026-03-23 19:33:48.855285
2114,8,comment,2026-03-23 19:34:36.855285
476,145,view,2026-03-23 19:35:45.855285
476,145,click,2026-03-23 19:36:24.855285
330,12,view,2026-03-23 19:36:45.855285
747,23,view,2026-03-23 19:36:45.855285
330,12,click,2026-03-23 19:36:57.855285
98,27,view,2026-03-23 19:38:45.855285
98,27,click,2026-03-23 19:39:21.855285
1922,161,view,2026-03-23 19:39:45.855285
98,27,add_to_cart,2026-03-23 19:39:59.855285
1922,161,click,2026-03-23 19:40:24.855285
1867,56,purchase,2026-03-23 19:40:48.855285
1922,161,add_to_cart,2026-03-23 19:41:14.855285
2012,39,search,2026-03-23 19:42:45.855285
2012,39,click,2026-03-23 19:42:52.855285
2267,181,view,2026-03-23 19:45:45.855285
2267,181,add_to_cart,2026-03-23 19:46:44.855285
878,119,view,2026-03-23 19:46:45.855285
1777,69,view,2026-03-23 19:46:45.855285
98,27,purchase,2026-03-23 19:46:59.855285
878,119,click,2026-03-23 19:47:23.855285
2872,108,rating,2026-03-23 19:47:44.855285
1922,161,purchase,2026-03-23 19:48:14.855285
878,119,add_to_cart,2026-03-23 19:48:17.855285
554,9,view,2026-03-23 19:50:45.855285
554,9,click,2026-03-23 19:51:04.855285
2267,181,purchase,2026-03-23 19:51:44.855285
1387,75,comment,2026-03-23 19:52:31.855285
868,75,view,2026-03-23 19:52:45.855285
882,178,view,2026-03-23 19:52:45.855285
882,178,click,2026-03-23 19:53:06.855285
868,75,click,2026-03-23 19:53:25.855285
868,75,add_to_cart,2026-03-23 19:54:15.855285
882,178,add_to_cart,2026-03-23 19:54:22.855285
2872,108,comment,2026-03-23 19:54:44.855285
1644,55,view,2026-03-23 19:54:45.855285
1644,55,click,2026-03-23 19:55:10.855285
878,119,purchase,2026-03-23 19:55:17.855285
872,147,view,2026-03-23 19:55:45.855285
872,147,click,2026-03-23 19:56:06.855285
1644,55,add_to_cart,2026-03-23 19:56:35.855285
802,141,view,2026-03-23 19:56:45.855285
2437,7,view,2026-03-23 19:56:45.855285
111,183,view,2026-03-23 19:56:45.855285
2437,7,wishlist,2026-03-23 19:57:15.855285
111,183,click,2026-03-23 19:57:26.855285
802,141,add_to_cart,2026-03-23 19:57:32.855285
111,183,add_to_cart,2026-03-23 19:58:53.855285
1617,57,view,2026-03-23 19:59:45.855285
1617,57,wishlist,2026-03-23 19:59:55.855285
882,178,purchase,2026-03-23 20:00:22.855285
868,75,purchase,2026-03-23 20:01:15.855285
111,183,purchase,2026-03-23 20:01:53.855285
802,141,purchase,2026-03-23 20:02:32.855285
1972,190,rating,2026-03-23 20:03:50.855285
2078,35,search,2026-03-23 20:04:45.855285
1644,55,purchase,2026-03-23 20:06:35.855285
2741,95,search,2026-03-23 20:08:45.855285
2741,95,click,2026-03-23 20:08:54.855285
2394,43,rating,2026-03-23 20:09:35.855285
103,194,rating,2026-03-23 20:10:13.855285
1554,89,rating,2026-03-23 20:16:36.855285
103,194,comment,2026-03-23 20:18:13.855285
632,196,view,2026-03-23 20:21:45.855285
1972,190,comment,2026-03-23 20:21:50.855285
632,196,click,2026-03-23 20:22:19.855285
632,196,add_to_cart,2026-03-23 20:23:47.855285
2068,1,view,2026-03-23 20:24:45.855285
2068,1,wishlist,2026-03-23 20:24:59.855285
675,9,view,2026-03-23 20:25:45.855285
387,186,view,2026-03-23 20:25:45.855285
387,186,add_to_cart,2026-03-23 20:26:20.855285
675,9,click,2026-03-23 20:26:29.855285
2546,162,view,2026-03-23 20:26:45.855285
2546,162,click,2026-03-23 20:27:01.855285
2528,80,view,2026-03-23 20:27:45.855285
1827,63,view,2026-03-23 20:27:45.855285
1557,175,search,2026-03-23 20:27:45.855285
675,9,add_to_cart,2026-03-23 20:27:51.855285
1557,175,click,2026-03-23 20:27:55.855285
401,7,rating,2026-03-23 20:27:58.855285
2528,80,wishlist,2026-03-23 20:28:14.855285
1827,63,click,2026-03-23 20:28:31.855285
2394,43,comment,2026-03-23 20:28:35.855285
387,186,purchase,2026-03-23 20:29:20.855285
1827,63,add_to_cart,2026-03-23 20:29:43.855285
632,196,purchase,2026-03-23 20:29:47.855285
2416,1,view,2026-03-23 20:32:45.855285
2416,1,wishlist,2026-03-23 20:33:00.855285
1554,89,comment,2026-03-23 20:34:36.855285
2525,70,view,2026-03-23 20:34:45.855285
2525,70,click,2026-03-23 20:35:27.855285
2525,70,add_to_cart,2026-03-23 20:36:02.855285
675,9,purchase,2026-03-23 20:36:51.855285
2481,34,view,2026-03-23 20:37:45.855285
2481,34,click,2026-03-23 20:38:24.855285
1827,63,purchase,2026-03-23 20:38:43.855285
920,49,view,2026-03-23 20:40:45.855285
87,93,view,2026-03-23 20:40:45.855285
920,49,click,2026-03-23 20:40:55.855285
2525,70,purchase,2026-03-23 20:41:02.855285
87,93,add_to_cart,2026-03-23 20:41:17.855285
203,77,view,2026-03-23 20:41:45.855285
203,77,wishlist,2026-03-23 20:41:59.855285
83,81,view,2026-03-23 20:42:45.855285
83,81,click,2026-03-23 20:42:58.855285
87,93,purchase,2026-03-23 20:43:17.855285
1359,47,search,2026-03-23 20:46:45.855285
515,84,view,2026-03-23 20:46:45.855285
715,33,search,2026-03-23 20:46:45.855285
1359,47,click,2026-03-23 20:46:55.855285
515,84,click,2026-03-23 20:47:26.855285
401,7,comment,2026-03-23 20:47:58.855285
515,84,add_to_cart,2026-03-23 20:48:29.855285
2080,97,view,2026-03-23 20:49:45.855285
2080,97,click,2026-03-23 20:50:05.855285
2729,190,view,2026-03-23 20:50:45.855285
2729,190,add_to_cart,2026-03-23 20:51:22.855285
2080,97,add_to_cart,2026-03-23 20:51:29.855285
2080,97,purchase,2026-03-23 20:53:29.855285
515,84,purchase,2026-03-23 20:53:29.855285
157,128,rating,2026-03-23 20:54:03.855285
2729,190,purchase,2026-03-23 20:54:22.855285
420,62,view,2026-03-23 20:54:45.855285
420,62,add_to_cart,2026-03-23 20:55:22.855285
634,150,view,2026-03-23 20:57:45.855285
634,150,click,2026-03-23 20:58:04.855285
420,62,purchase,2026-03-23 20:59:22.855285
1173,12,rating,2026-03-23 21:00:21.855285
1950,34,view,2026-03-23 21:02:45.855285
157,128,comment,2026-03-23 21:03:03.855285
1950,34,click,2026-03-23 21:03:09.855285
1397,43,view,2026-03-23 21:03:45.855285
401,78,view,2026-03-23 21:03:45.855285
1397,43,click,2026-03-23 21:04:10.855285
401,78,add_to_cart,2026-03-23 21:04:28.855285
987,9,rating,2026-03-23 21:05:21.855285
401,78,purchase,2026-03-23 21:05:28.855285
1127,88,rating,2026-03-23 21:06:59.855285
413,150,search,2026-03-23 21:08:45.855285
507,115,view,2026-03-23 21:08:45.855285
413,150,click,2026-03-23 21:09:04.855285
507,115,add_to_cart,2026-03-23 21:09:27.855285
247,63,view,2026-03-23 21:11:45.855285
247,63,click,2026-03-23 21:12:15.855285
1686,101,rating,2026-03-23 21:12:26.855285
247,63,add_to_cart,2026-03-23 21:13:16.855285
507,115,purchase,2026-03-23 21:13:27.855285
2118,45,view,2026-03-23 21:14:45.855285
2118,45,click,2026-03-23 21:15:05.855285
195,54,rating,2026-03-23 21:15:52.855285
1127,88,comment,2026-03-23 21:15:59.855285
2118,45,add_to_cart,2026-03-23 21:16:34.855285
874,72,view,2026-03-23 21:16:45.855285
987,9,comment,2026-03-23 21:17:21.855285
683,105,view,2026-03-23 21:17:45.855285
683,105,wishlist,2026-03-23 21:18:15.855285
1173,12,comment,2026-03-23 21:19:21.855285
2665,192,view,2026-03-23 21:20:45.855285
2665,192,click,2026-03-23 21:21:09.855285
2118,45,purchase,2026-03-23 21:21:34.855285
195,54,comment,2026-03-23 21:21:52.855285
247,63,purchase,2026-03-23 21:22:16.855285
669,13,view,2026-03-23 21:22:45.855285
669,13,click,2026-03-23 21:23:01.855285
1686,101,comment,2026-03-23 21:24:26.855285
2490,144,view,2026-03-23 21:25:45.855285
410,68,view,2026-03-23 21:27:45.855285
570,189,view,2026-03-23 21:27:45.855285
410,68,click,2026-03-23 21:28:10.855285
570,189,click,2026-03-23 21:28:29.855285
2133,97,view,2026-03-23 21:28:45.855285
2133,97,wishlist,2026-03-23 21:29:06.855285
410,68,add_to_cart,2026-03-23 21:29:19.855285
570,189,add_to_cart,2026-03-23 21:29:35.855285
1155,32,view,2026-03-23 21:30:45.855285
1155,32,click,2026-03-23 21:31:30.855285
1883,165,search,2026-03-23 21:31:45.855285
52,79,view,2026-03-23 21:31:45.855285
1883,165,click,2026-03-23 21:31:53.855285
52,79,wishlist,2026-03-23 21:32:15.855285
1155,32,add_to_cart,2026-03-23 21:32:39.855285
2220,184,search,2026-03-23 21:32:45.855285
2220,184,click,2026-03-23 21:33:03.855285
2637,77,view,2026-03-23 21:33:45.855285
2637,77,wishlist,2026-03-23 21:34:05.855285
410,68,purchase,2026-03-23 21:34:19.855285
570,189,purchase,2026-03-23 21:38:35.855285
1155,32,purchase,2026-03-23 21:38:39.855285
551,134,view,2026-03-23 21:38:45.855285
895,67,view,2026-03-23 21:51:45.855285
715,179,view,2026-03-23 21:51:45.855285
895,67,wishlist,2026-03-23 21:51:58.855285
715,179,click,2026-03-23 21:52:30.855285
2474,168,view,2026-03-23 21:52:45.855285
654,120,view,2026-03-23 21:52:45.855285
2267,81,search,2026-03-23 21:52:45.855285
654,120,wishlist,2026-03-23 21:53:01.855285
2474,168,click,2026-03-23 21:53:18.855285
715,179,add_to_cart,2026-03-23 21:53:21.855285
2757,4,view,2026-03-23 22:01:45.855285
2757,4,click,2026-03-23 22:02:09.855285
715,179,purchase,2026-03-23 22:02:21.855285
1137,55,view,2026-03-23 22:03:45.855285
1137,55,click,2026-03-23 22:04:23.855285
379,68,view,2026-03-23 22:07:45.855285
1058,181,view,2026-03-23 22:07:45.855285
1058,181,add_to_cart,2026-03-23 22:08:37.855285
379,68,add_to_cart,2026-03-23 22:08:38.855285
379,68,purchase,2026-03-23 22:09:38.855285
1058,181,purchase,2026-03-23 22:10:37.855285
726,151,view,2026-03-23 22:10:45.855285
726,151,click,2026-03-23 22:11:05.855285
1657,128,view,2026-03-23 22:12:45.855285
1657,128,click,2026-03-23 22:13:22.855285
1657,128,add_to_cart,2026-03-23 22:13:56.855285
1382,4,view,2026-03-23 22:18:45.855285
1382,4,wishlist,2026-03-23 22:19:14.855285
1657,128,purchase,2026-03-23 22:19:56.855285
49,77,rating,2026-03-23 22:22:56.855285
2601,129,view,2026-03-23 22:24:45.855285
2601,129,click,2026-03-23 22:25:14.855285
2360,150,view,2026-03-23 22:26:45.855285
1594,189,view,2026-03-23 22:26:45.855285
1594,189,click,2026-03-23 22:27:17.855285
2360,150,add_to_cart,2026-03-23 22:27:32.855285
40,148,view,2026-03-23 22:27:45.855285
1594,189,add_to_cart,2026-03-23 22:28:14.855285
40,148,click,2026-03-23 22:28:15.855285
716,60,view,2026-03-23 22:28:45.855285
716,60,click,2026-03-23 22:29:12.855285
40,148,add_to_cart,2026-03-23 22:29:42.855285
2360,150,purchase,2026-03-23 22:30:32.855285
2378,77,view,2026-03-23 22:30:45.855285
2378,77,add_to_cart,2026-03-23 22:31:39.855285
1672,156,view,2026-03-23 22:31:45.855285
1672,156,click,2026-03-23 22:32:23.855285
2378,77,purchase,2026-03-23 22:32:39.855285
835,98,view,2026-03-23 22:33:45.855285
1594,189,purchase,2026-03-23 22:34:14.855285
835,98,add_to_cart,2026-03-23 22:34:29.855285
818,93,rating,2026-03-23 22:34:40.855285
40,148,purchase,2026-03-23 22:34:42.855285
38,28,search,2026-03-23 22:34:45.855285
1542,129,view,2026-03-23 22:34:45.855285
38,28,click,2026-03-23 22:34:55.855285
1542,129,click,2026-03-23 22:35:14.855285
2609,134,view,2026-03-23 22:35:45.855285
2536,110,search,2026-03-23 22:35:45.855285
2609,134,click,2026-03-23 22:36:11.855285
1393,85,view,2026-03-23 22:36:45.855285
2609,134,add_to_cart,2026-03-23 22:36:49.855285
1393,85,click,2026-03-23 22:36:57.855285
1216,108,view,2026-03-23 22:37:45.855285
1216,108,click,2026-03-23 22:38:12.855285
1216,108,add_to_cart,2026-03-23 22:39:04.855285
835,98,purchase,2026-03-23 22:39:29.855285
1348,46,view,2026-03-23 22:40:45.855285
2609,134,purchase,2026-03-23 22:40:49.855285
1348,46,add_to_cart,2026-03-23 22:41:37.855285
2758,101,view,2026-03-23 22:41:45.855285
2549,76,view,2026-03-23 22:41:45.855285
2758,101,click,2026-03-23 22:42:03.855285
1279,164,view,2026-03-23 22:42:45.855285
49,77,comment,2026-03-23 22:42:56.855285
1279,164,add_to_cart,2026-03-23 22:43:39.855285
1400,165,view,2026-03-23 22:43:45.855285
1400,165,wishlist,2026-03-23 22:44:07.855285
2604,90,search,2026-03-23 22:44:45.855285
1348,46,purchase,2026-03-23 22:45:37.855285
2630,126,rating,2026-03-23 22:47:26.855285
866,138,search,2026-03-23 22:47:45.855285
2662,91,search,2026-03-23 22:47:45.855285
866,138,click,2026-03-23 22:47:51.855285
1279,164,purchase,2026-03-23 22:48:39.855285
2925,70,search,2026-03-23 22:48:45.855285
1518,9,view,2026-03-23 22:48:45.855285
1216,108,purchase,2026-03-23 22:49:04.855285
1518,9,add_to_cart,2026-03-23 22:49:21.855285
1947,77,search,2026-03-23 22:49:45.855285
1947,77,click,2026-03-23 22:49:58.855285
1518,9,purchase,2026-03-23 22:51:21.855285
2625,159,view,2026-03-23 22:51:45.855285
1523,57,view,2026-03-23 22:51:45.855285
1523,57,wishlist,2026-03-23 22:52:09.855285
818,93,comment,2026-03-23 22:53:40.855285
1837,146,view,2026-03-23 22:53:45.855285
1837,146,wishlist,2026-03-23 22:54:08.855285
1098,198,view,2026-03-23 22:58:45.855285
